click
163.375 175.063 113.531 147.875 136.188 143.344 158.844 134.281 172.438 143.344 54.625 143.344 77.2812 143.344 99.9375 147.875 127.125 152.406 158.844 161.469 145.25 166 109 161.469 127.125 170.531 158.844 175.063 140.719 179.594 122.594 179.594 131.656 184.125 154.313 188.656 136.188 193.188 127.125 197.719 140.719 197.719 
158.844 175.063 113.531 147.875 136.188 143.344 158.844 134.281 176.969 134.281 54.625 143.344 77.2812 143.344 99.9375 147.875 127.125 147.875 163.375 161.469 145.25 166 109 161.469 127.125 166 163.375 175.063 145.25 179.594 122.594 179.594 131.656 184.125 154.313 188.656 140.719 193.188 127.125 197.719 140.719 197.719 
162.437 173.406 122.359 146.688 140.172 142.234 162.437 133.328 171.344 133.328 55.5625 142.234 77.8281 142.234 95.6406 146.688 126.812 151.141 162.437 164.5 144.625 164.5 109 160.047 126.812 168.953 162.437 177.859 144.625 177.859 122.359 182.312 131.266 182.312 153.531 191.219 140.172 195.672 131.266 200.125 140.172 200.125 
158.914 173.484 118.484 146.531 136.453 142.039 158.914 133.055 176.883 142.039 55.5938 137.547 78.0547 142.039 96.0234 146.531 122.977 146.531 163.406 160.008 140.945 164.5 109.5 160.008 122.977 164.5 163.406 173.484 145.437 177.977 122.977 177.977 127.469 182.469 154.422 186.961 140.945 191.453 127.469 195.945 140.945 195.945 
158.914 174.484 113.992 147.531 131.961 143.039 158.914 134.055 176.883 138.547 55.5938 138.547 78.0547 143.039 100.516 147.531 122.977 147.531 158.914 161.008 145.437 165.5 109.5 161.008 127.469 165.5 163.406 174.484 145.437 178.977 122.977 178.977 127.469 178.977 154.422 187.961 140.945 192.453 127.469 196.945 140.945 196.945 
158.914 174.984 109.5 148.031 131.961 143.539 158.914 134.555 172.391 134.555 55.5938 139.047 78.0547 143.539 100.516 148.031 122.977 148.031 163.406 161.508 145.437 161.508 109.5 161.508 127.469 170.492 163.406 174.984 145.437 179.477 122.977 179.477 131.961 183.969 154.422 188.461 140.945 192.953 127.469 197.445 140.945 197.445 
159.844 173.063 114.531 150.406 137.188 141.344 159.844 132.281 173.438 132.281 55.625 141.344 78.2812 141.344 96.4062 145.875 123.594 150.406 164.375 159.469 146.25 164 110 159.469 128.125 168.531 164.375 173.063 146.25 177.594 123.594 177.594 128.125 182.125 155.313 186.656 141.719 191.188 128.125 195.719 141.719 200.25 
159.844 173.063 114.531 150.406 137.188 141.344 164.375 132.281 173.438 132.281 55.625 141.344 78.2812 141.344 96.4062 145.875 128.125 150.406 164.375 159.469 146.25 164 110 159.469 128.125 168.531 164.375 173.063 146.25 177.594 123.594 177.594 128.125 182.125 155.313 186.656 141.719 191.188 128.125 195.719 141.719 195.719 
159.914 177.977 114.992 151.023 137.453 142.039 159.914 133.055 173.391 133.055 52.1016 137.547 79.0547 142.039 97.0234 146.531 123.977 146.531 164.406 160.008 146.437 164.5 106.008 160.008 123.977 164.5 164.406 173.484 146.437 177.977 123.977 177.977 128.469 182.469 155.422 186.961 141.945 191.453 128.469 195.945 141.945 195.945 
159.984 173.906 119.906 151.641 137.719 142.734 164.437 133.828 173.344 129.375 53.1094 138.281 79.8281 142.734 97.6406 147.188 124.359 147.188 164.437 160.547 146.625 160.547 106.547 160.547 124.359 165 164.437 173.906 146.625 178.359 124.359 178.359 128.812 178.359 155.531 191.719 142.172 191.719 128.812 196.172 142.172 196.172 
159.984 173.906 124.359 151.641 142.172 142.734 164.437 133.828 173.344 133.828 57.5625 138.281 79.8281 142.734 97.6406 147.188 128.812 147.188 164.437 160.547 146.625 160.547 106.547 160.547 124.359 160.547 164.437 173.906 146.625 178.359 124.359 178.359 128.812 178.359 155.531 191.719 142.172 191.719 128.812 196.172 142.172 196.172 
160.914 173.984 120.484 156.016 138.453 142.539 160.914 133.555 174.391 129.063 57.5938 138.047 80.0547 142.539 98.0234 142.539 129.469 147.031 165.406 160.508 142.945 160.508 107.008 160.508 124.977 160.508 165.406 173.984 142.945 173.984 120.484 178.477 129.469 178.477 156.422 187.461 142.945 191.953 129.469 196.445 142.945 196.445 
160.914 173.484 120.484 155.516 138.453 142.039 160.914 133.055 174.391 142.039 57.5938 137.547 80.0547 142.039 98.0234 142.039 129.469 146.531 165.406 160.008 147.437 164.5 111.5 160.008 124.977 164.5 165.406 173.484 142.945 173.484 120.484 177.977 129.469 177.977 156.422 186.961 142.945 191.453 129.469 195.945 142.945 195.945 
160.914 173.484 120.484 155.516 138.453 142.039 160.914 133.055 174.391 142.039 57.5938 137.547 80.0547 142.039 102.516 142.039 129.469 146.531 165.406 160.008 147.437 164.5 111.5 160.008 124.977 160.008 165.406 173.484 142.945 173.484 120.484 177.977 129.469 177.977 156.422 186.961 142.945 191.453 129.469 195.945 142.945 195.945 
160.984 178.359 156.531 142.734 152.078 138.281 160.984 133.828 169.891 133.828 58.5625 138.281 76.375 138.281 98.6406 142.734 129.812 151.641 165.437 160.547 147.625 160.547 112 160.547 129.812 169.453 165.437 173.906 147.625 178.359 125.359 178.359 129.812 182.812 156.531 187.266 143.172 191.719 129.812 196.172 143.172 200.625 
160.984 178.359 156.531 142.734 152.078 138.281 160.984 133.828 169.891 133.828 58.5625 138.281 80.8281 138.281 98.6406 142.734 129.812 147.188 165.437 160.547 147.625 160.547 116.453 160.547 125.359 165 165.437 173.906 147.625 178.359 125.359 178.359 129.812 182.812 156.531 187.266 143.172 191.719 129.812 196.172 143.172 200.625 
164.469 178.742 115.914 161.086 137.984 143.43 160.055 134.602 173.297 130.187 58.5312 139.016 80.6016 139.016 102.672 143.43 129.156 147.844 164.469 161.086 146.813 161.086 115.914 161.086 129.156 165.5 164.469 174.328 142.398 174.328 120.328 178.742 129.156 183.156 155.641 187.57 137.984 191.984 129.156 196.398 142.398 196.398 
165.469 178.742 116.914 156.672 134.57 143.43 161.055 134.602 174.297 130.187 59.5312 139.016 81.6016 139.016 103.672 143.43 130.156 147.844 165.469 161.086 143.398 161.086 112.5 161.086 130.156 165.5 165.469 174.328 143.398 174.328 121.328 178.742 130.156 183.156 152.227 191.984 138.984 191.984 130.156 196.398 143.398 196.398 
165.469 178.742 116.914 156.672 134.57 143.43 161.055 134.602 178.711 130.187 59.5312 139.016 81.6016 139.016 103.672 143.43 130.156 147.844 165.469 161.086 143.398 161.086 112.5 161.086 130.156 169.914 165.469 174.328 143.398 174.328 121.328 178.742 134.57 183.156 152.227 191.984 138.984 191.984 130.156 196.398 143.398 196.398 
166.531 179.008 114.5 152.992 136.18 144.32 162.195 135.648 175.203 144.32 62.4688 139.984 84.1484 139.984 101.492 144.32 127.508 148.656 166.531 161.664 118.836 157.328 114.5 161.664 131.844 170.336 166.531 174.672 144.852 174.672 123.172 179.008 131.844 183.344 153.523 192.016 140.516 192.016 127.508 196.352 140.516 200.687 
161.336 180.273 114.5 158.984 140.047 146.211 161.336 137.695 174.109 150.469 63.4063 141.953 84.6953 141.953 101.727 141.953 131.531 146.211 165.594 163.242 148.562 163.242 114.5 158.984 127.273 167.5 165.594 176.016 144.305 176.016 123.016 180.273 131.531 184.531 157.078 188.789 140.047 193.047 127.273 197.305 140.047 197.305 
161.477 180.539 52.8047 138.742 144.758 142.922 161.477 134.563 174.016 147.102 61.1641 138.742 82.0625 138.742 102.961 142.922 128.039 147.102 165.656 163.82 148.937 159.641 111.32 159.641 123.859 159.641 165.656 176.359 144.758 176.359 123.859 176.359 128.039 180.539 153.117 188.898 140.578 193.078 128.039 197.258 140.578 197.258 
163.617 179.805 122.602 151.094 147.211 142.891 163.617 134.687 175.922 151.094 69.2812 138.789 85.6875 142.891 106.195 142.891 130.805 146.992 167.719 163.398 147.211 159.297 114.398 159.297 126.703 163.398 163.617 175.703 143.109 175.703 122.602 175.703 130.805 183.906 155.414 192.109 143.109 192.109 130.805 196.211 143.109 200.313 
163.828 183.437 147.891 171.484 147.891 143.594 163.828 135.625 167.812 171.484 72.1875 139.609 88.125 139.609 104.063 143.594 131.953 147.578 167.812 163.516 147.891 159.531 112.031 159.531 127.969 163.516 163.828 179.453 143.906 175.469 123.984 175.469 131.953 183.437 155.859 191.406 143.906 191.406 131.953 199.375 139.922 199.375 
164.898 179.836 125.445 152.219 149.117 144.328 164.898 136.438 176.734 132.492 78.1016 140.383 89.9375 144.328 105.719 144.328 129.391 148.273 164.898 164.055 149.117 160.109 113.609 160.109 125.445 164.055 164.898 175.891 145.172 175.891 125.445 175.891 129.391 179.836 153.062 191.672 141.227 191.672 129.391 199.562 141.227 199.562 
165.25 182 157.75 140.75 157.75 137 165.25 133.25 172.75 129.5 79 140.75 90.25 140.75 105.25 144.5 131.5 144.5 165.25 159.5 150.25 159.5 116.5 159.5 124 159.5 161.5 178.25 142.75 174.5 124 174.5 127.75 178.25 154 189.5 139 193.25 131.5 197 139 197 
165.461 183.664 154.562 140.07 154.562 136.438 165.461 132.805 172.727 132.805 81.9063 140.07 92.8047 143.703 107.336 143.703 132.766 143.703 169.094 161.867 150.93 161.867 114.602 158.234 125.5 161.867 165.461 180.031 143.664 176.398 125.5 176.398 129.133 180.031 150.93 190.93 140.031 190.93 129.133 198.195 140.031 198.195 
168.32 179.844 160.898 142.734 160.898 135.312 168.32 135.312 175.742 135.312 82.9687 139.023 90.3906 142.734 105.234 142.734 131.211 142.734 164.609 161.289 149.766 161.289 116.367 157.578 123.789 161.289 160.898 176.133 146.055 176.133 123.789 176.133 127.5 179.844 153.477 190.977 142.344 190.977 131.211 194.688 138.633 198.398 
168.32 179.844 157.188 139.023 157.188 135.312 164.609 131.602 175.742 135.312 82.9687 139.023 94.1016 142.734 105.234 142.734 131.211 142.734 164.609 161.289 149.766 157.578 116.367 157.578 127.5 157.578 160.898 176.133 142.344 172.422 123.789 176.133 127.5 179.844 153.477 190.977 142.344 190.977 131.211 194.688 138.633 198.398 
162.828 183.164 155.562 139.57 159.195 135.938 166.461 132.305 170.094 132.305 86.5391 139.57 93.8047 139.57 104.703 143.203 130.133 143.203 166.461 157.734 148.297 157.734 115.602 157.734 122.867 157.734 162.828 172.266 144.664 172.266 122.867 175.898 126.5 175.898 151.93 186.797 141.031 190.43 130.133 194.062 137.398 197.695 
163.719 180.188 156.375 139.797 156.375 132.453 163.719 132.453 171.063 132.453 86.6094 136.125 90.2812 139.797 104.969 143.469 130.672 139.797 163.719 158.156 149.031 158.156 112.312 158.156 123.328 158.156 163.719 172.844 141.688 172.844 119.656 172.844 127 176.516 152.703 187.531 138.016 191.203 127 194.875 138.016 194.875 
158.344 179.875 158.344 140.344 158.344 133.156 165.531 129.562 169.125 129.562 86.4687 136.75 90.0625 140.344 104.437 143.937 126 140.344 165.531 158.312 147.563 158.312 115.219 158.312 122.406 158.312 161.938 172.688 143.969 172.688 122.406 172.688 126 176.281 151.156 187.063 140.375 190.656 129.594 194.25 136.781 197.844 
158.492 179.719 154.937 140.617 154.937 133.508 165.602 129.953 169.156 129.953 87.3984 137.063 90.9531 140.617 105.172 140.617 130.055 144.172 162.047 158.391 144.273 158.391 112.281 158.391 122.945 158.391 162.047 172.609 140.719 172.609 119.391 172.609 122.945 176.164 147.828 186.828 137.164 190.383 130.055 193.937 137.164 193.937 
160.375 182.688 153.5 141.437 156.938 134.562 163.813 131.125 167.25 131.125 91.625 138 95.0625 141.437 108.812 144.875 129.438 144.875 163.813 158.625 146.625 158.625 115.687 158.625 126 158.625 163.813 172.375 143.188 172.375 122.562 175.813 126 179.25 160.375 182.688 139.75 189.563 129.438 196.438 136.313 196.438 
157.789 183.383 154.312 138.188 154.312 134.711 161.266 131.234 168.219 134.711 91.7344 138.188 95.2109 141.664 105.641 141.664 126.5 145.141 164.742 159.047 112.594 159.047 112.594 159.047 123.023 159.047 161.266 172.953 140.406 172.953 119.547 176.43 126.5 179.906 147.359 186.859 136.93 190.336 126.5 193.812 136.93 197.289 
157.086 182.492 153.688 138.312 157.086 134.914 163.883 131.516 167.281 131.516 92.5156 138.312 95.9141 141.711 106.109 141.711 126.5 145.109 163.883 158.703 109.508 158.703 112.906 158.703 126.5 162.102 160.484 172.297 140.094 172.297 119.703 175.695 126.5 179.094 160.484 179.094 140.094 189.289 129.898 192.688 136.695 196.086 
161.266 182.883 157.789 134.211 157.789 134.211 161.266 130.734 168.219 130.734 91.7344 137.688 95.2109 141.164 109.117 141.164 133.453 162.023 164.742 158.547 116.07 158.547 116.07 162.023 129.977 172.453 161.266 172.453 140.406 172.453 123.023 175.93 129.977 182.883 147.359 186.359 136.93 189.836 126.5 193.312 136.93 196.789 
157.789 182.883 98.6875 141.164 157.789 134.211 161.266 130.734 168.219 134.211 98.6875 141.164 105.641 144.641 116.07 155.07 133.453 162.023 164.742 158.547 116.07 155.07 116.07 165.5 126.5 172.453 161.266 172.453 140.406 175.93 123.023 175.93 129.977 182.883 150.836 186.359 136.93 189.836 126.5 193.312 136.93 196.789 
155.125 182.578 158.641 140.391 158.641 133.359 162.156 129.844 169.187 133.359 98.875 140.391 109.422 147.422 116.453 147.422 127 143.906 165.672 157.969 116.453 157.969 116.453 165 127 172.031 162.156 172.031 141.062 172.031 123.484 175.547 130.516 182.578 151.609 186.094 141.062 189.609 127 193.125 137.547 196.641 
157.789 182.383 157.789 140.664 157.789 130.234 164.742 130.234 168.219 130.234 91.7344 137.188 95.2109 140.664 109.117 144.141 126.5 140.664 164.742 158.047 112.594 158.047 112.594 161.523 126.5 168.477 161.266 171.953 143.883 171.953 123.023 175.43 129.977 182.383 150.836 185.859 136.93 189.336 129.977 196.289 136.93 196.289 
162.156 182.578 158.641 136.875 158.641 133.359 162.156 129.844 169.187 133.359 91.8438 136.875 95.3594 140.391 105.906 143.906 127 143.906 165.672 157.969 112.938 157.969 112.938 161.484 127 168.516 162.156 172.031 141.062 172.031 123.484 175.547 130.516 182.578 151.609 186.094 137.547 189.609 127 196.641 137.547 196.641 
161.375 181.688 161.375 137 157.938 133.562 157.938 130.125 164.813 130.125 151.063 147.312 127 150.75 120.125 154.187 130.438 150.75 164.813 157.625 116.687 157.625 116.687 164.5 127 171.375 161.375 171.375 140.75 174.813 123.562 174.813 130.438 185.125 151.063 188.563 140.75 188.563 127 195.438 137.313 198.875 
161.266 181.883 161.266 136.688 157.789 133.211 161.266 133.211 164.742 133.211 147.359 147.117 129.977 150.594 123.023 150.594 129.977 150.594 164.742 157.547 147.359 157.547 116.07 161.023 126.5 171.453 161.266 174.93 140.406 174.93 123.023 174.93 126.5 181.883 150.836 188.836 140.406 188.836 129.977 195.789 136.93 199.266 
157.789 180.906 154.312 135.711 157.789 132.234 161.266 132.234 168.219 135.711 91.7344 139.188 91.7344 142.664 105.641 146.141 126.5 142.664 164.742 160.047 112.594 160.047 109.117 160.047 126.5 163.523 161.266 173.953 143.883 173.953 123.023 173.953 126.5 180.906 150.836 187.859 136.93 191.336 126.5 194.812 136.93 198.289 
160.375 181.25 156.938 140 156.938 133.125 163.813 133.125 167.25 133.125 91.625 140 91.625 143.437 105.375 146.875 126 143.437 163.813 160.625 146.625 160.625 112.25 160.625 126 164.062 163.813 174.375 143.188 174.375 122.562 177.813 129.438 184.688 150.063 188.125 139.75 191.563 129.438 198.438 139.75 198.438 
161.375 182.75 154.5 138.062 154.5 134.625 164.813 134.625 168.25 134.625 89.1875 144.937 92.625 148.375 106.375 148.375 130.438 148.375 164.813 162.125 147.625 162.125 116.687 162.125 127 165.562 161.375 175.875 144.188 175.875 123.562 175.875 127 182.75 151.063 189.625 140.75 193.063 130.438 196.5 137.313 199.938 
160.484 187.992 153.688 140.414 153.688 137.016 163.883 137.016 163.883 133.617 95.9141 143.812 92.5156 143.812 102.711 147.211 126.5 150.609 163.883 160.805 146.891 160.805 112.906 160.805 126.5 167.602 160.484 177.797 143.492 177.797 123.102 177.797 126.5 184.594 150.289 191.391 140.094 191.391 126.5 198.188 136.695 201.586 
154.875 184.797 158.234 134.406 154.875 134.406 161.594 134.406 164.953 134.406 97.7656 141.125 94.4062 144.484 101.125 147.844 124.641 144.484 164.953 161.281 148.156 161.281 111.203 157.922 121.281 161.281 158.234 178.078 141.438 178.078 121.281 178.078 128 184.797 161.594 181.438 138.078 191.516 128 198.234 138.078 198.234 
155.063 187.422 155.063 137.617 155.063 134.297 161.703 134.297 165.023 134.297 105.258 140.937 95.2969 144.258 101.937 147.578 125.18 147.578 165.023 160.859 118.539 157.539 111.898 160.859 121.859 160.859 161.703 177.461 141.781 177.461 121.859 177.461 125.18 180.781 158.383 184.102 141.781 190.742 128.5 197.383 135.141 200.703 
149.422 187.422 159.383 137.617 156.063 134.297 159.383 137.617 166.023 134.297 106.258 140.937 99.6172 144.258 106.258 147.578 126.18 147.578 166.023 160.859 112.898 160.859 109.578 160.859 119.539 160.859 159.383 177.461 142.781 177.461 122.859 180.781 126.18 177.461 152.742 187.422 136.141 194.063 129.5 197.383 136.141 200.703 
156.875 181.438 156.875 137.766 153.516 134.406 166.953 134.406 173.672 131.047 103.125 141.125 99.7656 144.484 103.125 147.844 126.641 147.844 163.594 161.281 146.797 161.281 113.203 161.281 123.281 161.281 160.234 174.719 143.438 174.719 123.281 178.078 126.641 178.078 156.875 184.797 140.078 191.516 130 198.234 136.719 198.234 
156.875 181.438 156.875 137.766 156.875 134.406 166.953 134.406 166.953 134.406 103.125 141.125 99.7656 144.484 103.125 144.484 123.281 144.484 163.594 161.281 146.797 161.281 109.844 161.281 123.281 161.281 160.234 174.719 143.438 174.719 123.281 178.078 126.641 178.078 156.875 184.797 140.078 191.516 130 198.234 136.719 198.234 
161.234 181.438 154.516 141.125 154.516 134.406 167.953 134.406 174.672 131.047 104.125 141.125 97.4062 144.484 104.125 147.844 124.281 144.484 164.594 161.281 147.797 161.281 110.844 161.281 124.281 161.281 161.234 174.719 144.438 174.719 124.281 178.078 127.641 181.438 154.516 184.797 141.078 191.516 131 198.234 137.719 198.234 
161.234 181.438 157.875 137.766 154.516 134.406 164.594 134.406 174.672 131.047 107.484 141.125 100.766 144.484 104.125 144.484 124.281 144.484 164.594 161.281 147.797 161.281 107.484 161.281 120.922 161.281 161.234 174.719 144.438 174.719 124.281 178.078 127.641 178.078 154.516 184.797 141.078 191.516 131 198.234 137.719 198.234 
157.063 181.281 160.383 138.117 157.063 134.797 163.703 134.797 167.023 134.797 110.578 141.437 100.617 144.758 107.258 148.078 127.18 144.758 163.703 161.359 143.781 164.68 113.898 161.359 123.859 161.359 160.383 174.641 143.781 177.961 123.859 177.961 127.18 177.961 160.383 184.602 137.141 194.563 130.5 197.883 140.461 197.883 
153.969 174.562 157.25 141.75 157.25 135.188 167.094 135.188 167.094 131.906 111.313 141.75 104.75 145.031 108.031 145.031 127.719 145.031 163.812 161.438 147.406 161.438 111.313 161.438 124.438 161.438 160.531 174.562 144.125 177.844 124.438 177.844 127.719 177.844 157.25 184.406 140.844 190.969 131 197.531 140.844 197.531 
153.969 175.844 157.25 139.75 157.25 136.469 167.094 136.469 167.094 133.188 111.313 139.75 104.75 143.031 108.031 143.031 127.719 146.313 163.812 166 144.125 166 114.594 159.438 124.438 162.719 160.531 175.844 144.125 179.125 124.438 179.125 127.719 179.125 160.531 185.687 137.562 195.531 131 198.812 137.562 198.812 
157.25 179.625 160.531 140.25 157.25 136.969 167.094 136.969 167.094 133.688 111.313 143.531 104.75 143.531 104.75 146.813 127.719 146.813 163.812 163.219 144.125 166.5 114.594 159.938 124.438 163.219 160.531 176.344 144.125 179.625 124.438 179.625 127.719 179.625 163.812 182.906 140.844 192.75 131 199.312 137.562 199.312 
150.219 192.125 163.031 137.672 159.828 137.672 159.828 134.469 163.031 134.469 114.984 140.875 108.578 147.281 108.578 147.281 127.797 150.484 163.031 163.297 143.812 166.5 121.391 169.703 131 176.109 163.031 176.109 143.812 179.312 127.797 182.516 134.203 192.125 159.828 185.719 137.406 195.328 131 198.531 137.406 201.734 
150.219 188.422 159.828 140.375 159.828 137.172 159.828 137.172 159.828 133.969 114.984 143.578 108.578 146.781 108.578 146.781 131 153.188 163.031 162.797 114.984 159.594 121.391 169.203 134.203 178.812 159.828 175.609 143.812 178.812 127.797 182.016 131 188.422 156.625 188.422 140.609 194.828 131 198.031 134.203 201.234 
147.016 190.422 163.031 135.969 156.625 135.969 159.828 135.969 163.031 132.766 111.781 142.375 108.578 145.578 114.984 145.578 131 148.781 163.031 161.594 140.609 168 121.391 171.203 134.203 184.016 156.625 177.609 143.812 180.812 127.797 184.016 134.203 193.625 137.406 193.625 137.406 193.625 131 200.031 153.422 200.031 
143.812 189.422 163.031 138.172 156.625 138.172 159.828 134.969 153.422 192.625 98.9688 160.594 124.594 157.391 118.188 154.188 127.797 150.984 163.031 163.797 143.812 167 121.391 170.203 131 173.406 159.828 176.609 143.812 179.812 124.594 183.016 131 186.219 150.219 189.422 137.406 192.625 131 199.031 134.203 202.234 
147.016 190.422 163.031 135.969 156.625 135.969 163.031 135.969 166.234 132.766 111.781 161.594 121.391 158.391 121.391 161.594 131 155.188 163.031 161.594 140.609 168 121.391 174.406 131 180.812 156.625 177.609 140.609 180.812 127.797 184.016 134.203 190.422 147.016 190.422 137.406 193.625 131 200.031 137.406 203.234 
143.156 186.984 162.141 136.359 155.812 136.359 155.812 136.359 158.977 136.359 108.352 161.672 117.844 161.672 127.336 155.344 130.5 155.344 158.977 164.836 139.992 168 121.008 174.328 130.5 180.656 155.812 180.656 139.992 180.656 127.336 183.82 133.664 190.148 143.156 190.148 133.664 196.477 130.5 199.641 152.648 196.477 
143.156 188.148 158.977 137.523 155.812 137.523 162.141 134.359 165.305 134.359 102.023 143.852 114.68 147.016 124.172 150.18 127.336 153.344 162.141 162.836 139.992 166 117.844 162.836 124.172 172.328 155.812 178.656 139.992 178.656 124.172 181.82 130.5 188.148 149.484 188.148 136.828 194.477 127.336 197.641 133.664 203.969 
143.5 189.875 162.25 136.75 156 136.75 156 136.75 159.125 133.625 99.75 164.875 118.5 155.5 115.375 161.75 127.875 155.5 162.25 161.75 143.5 168 121.625 171.125 127.875 174.25 159.125 180.5 140.375 180.5 124.75 183.625 131 186.75 152.875 189.875 137.25 196.125 127.875 199.25 134.125 202.375 
143 189.875 161.75 136.75 155.5 139.875 152.375 136.75 149.25 186.75 99.25 168 108.625 164.875 111.75 161.75 127.375 152.375 161.75 161.75 143 168 118 168 124.25 168 155.5 180.5 139.875 180.5 124.25 183.625 127.375 186.75 149.25 193 136.75 196.125 127.375 199.25 133.625 202.375 
143 189.875 158.625 139.875 155.5 139.875 155.5 136.75 155.5 136.75 99.25 168 114.875 158.625 111.75 161.75 127.375 155.5 161.75 164.875 139.875 171.125 121.125 171.125 124.25 171.125 155.5 180.5 139.875 180.5 124.25 183.625 127.375 186.75 152.375 189.875 136.75 196.125 127.375 199.25 133.625 205.5 
145.625 193 161.25 139.875 155 139.875 155 139.875 158.125 136.75 98.75 168 111.25 164.875 114.375 161.75 126.875 155.5 161.25 164.875 139.375 171.125 120.625 174.25 123.75 171.125 155 180.5 139.375 180.5 123.75 186.75 126.875 186.75 148.75 193 136.25 196.125 130 199.25 133.125 205.5 
140.375 189.875 156 143 156 139.875 159.125 136.75 162.25 136.75 102.875 168 112.25 164.875 127.875 155.5 131 161.75 159.125 164.875 140.375 171.125 118.5 174.25 127.875 177.375 156 180.5 140.375 180.5 121.625 183.625 131 189.875 149.75 189.875 137.25 196.125 127.875 199.25 131 205.5 
141.375 189.875 157 143 157 139.875 157 139.875 160.125 136.75 107 146.125 113.25 152.375 122.625 152.375 128.875 155.5 160.125 164.875 138.25 168 119.5 168 122.625 174.25 153.875 177.375 138.25 180.5 122.625 183.625 128.875 189.875 150.75 189.875 138.25 196.125 128.875 199.25 135.125 202.375 
141.492 190.648 154.148 143.188 154.148 140.023 160.477 136.859 166.805 133.695 144.656 155.844 119.344 149.516 122.508 149.516 125.672 155.844 160.477 162.172 138.328 165.336 116.18 165.336 122.508 171.664 154.148 177.992 138.328 181.156 122.508 181.156 125.672 187.484 150.984 190.648 135.164 196.977 125.672 200.141 132 203.305 
141.492 190.648 154.148 146.352 154.148 140.023 160.477 136.859 166.805 136.859 103.523 146.352 116.18 149.516 122.508 149.516 122.508 155.844 160.477 162.172 138.328 165.336 116.18 165.336 119.344 171.664 154.148 177.992 138.328 181.156 122.508 181.156 125.672 187.484 147.82 190.648 135.164 196.977 125.672 200.141 135.164 203.305 
